,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,O_long,O_lat,D_long,D_lat
2279,Donostialdea,Donostialdea,Usurbil,Andoain,Coche conductor,10:30,23,Andoain,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25820.86,-2.0206486323038777,43.27763233420137,-2.033693,43.256347
2280,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,23:00,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,28231.56,-1.8986242260783934,43.294526109332836,-2.033693,43.256347
2281,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,07:30,22,Zarautz,2,3,1,2 adultos con niño(s),1,5,1,1,2021,28087.91,-2.1755091657581533,43.28614002394806,-2.033693,43.256347
2282,Donostialdea,Donostialdea,Oiartzun,Pasaia,Coche conductor,05:00,22,Oiartzun,2,3,1,Otros hogares con niños,2,5,1,1,2021,25938.61,-1.873350509247724,43.3049829750369,-2.033693,43.256347
2283,Tolosaldea,Donostialdea,Villabona,Usurbil,Coche conductor,10:00,23,Villabona,2,3,1,Otros hogares con niños,1,3,1,1,2021,21471.335,-2.0530135617599456,43.188829236002015,-2.033693,43.256347
2284,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,07:00,22,Hondarribia,2,3,2,Otros hogares sin niños,2,5,1,1,2021,26867.81,-1.8279348757338758,43.341004688832186,-2.033693,43.256347
2285,Donostialdea,Donostialdea,Andoain,Hernani,Coche conductor,15:00,99,Andoain,1,3,2,2 adultos,1,6,1,1,2021,28056.81,-2.0262100584333864,43.21247546447182,-2.033693,43.256347
2286,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Irun,2,3,3,2 adultos con niño(s),1,5,1,1,2021,27465.11,-1.8178102733020125,43.335934227913015,-2.033693,43.256347
2287,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,07:00,23,Hernani,2,4,2,Otros hogares sin niños,2,5,1,1,2021,22350.47,-1.9808593669819,43.266050224793524,-2.033693,43.256347
2288,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,07:25,22,Lasarte-Oria,1,2,1,2 adultos,2,6,1,1,2021,20632.800000000003,-2.0234985403437884,43.270053730288836,-2.033693,43.256347
2289,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,14:00,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,-1.8784254703808103,43.314684851371815,-2.033693,43.256347
2290,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,EUSKOTREN,15:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25210.86,-1.9760406616007353,43.315800912999386,-2.033693,43.256347
2291,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,09:30,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25378.56,-2.481765046239338,43.184056352883744,-2.033693,43.256347
2292,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:30,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,28231.56,-1.993087578928084,43.31226712854602,-2.033693,43.256347
2293,Tolosaldea,Donostialdea,Tolosa,Hernani,Coche conductor,06:30,22,Tolosa,1,2,1,Hogar de una persona,1,4,1,1,2021,23761.620000000003,-2.0722758207411673,43.13933489891351,-2.033693,43.256347
2294,Donostialdea,Donostialdea,Lasarte-Oria,Errenteria,Coche conductor,13:00,22,Errenteria,1,3,1,2 adultos,1,6,1,1,2021,25522.46,-2.023102672560997,43.27224433723861,-2.033693,43.256347
2295,Donostialdea,Donostialdea,Pasaia,Hernani,Moto,05:30,22,Pasaia,2,3,2,Otros hogares con niños,1,6,1,1,2021,22821.22,-1.931128080554903,43.32595811353903,-2.033693,43.256347
2296,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:45,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,21094.02,-1.904872004174691,43.30920783146365,-2.033693,43.256347
2297,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,25210.22,-1.974009883712495,43.30405190406741,-2.033693,43.256347
2298,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,09:30,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25378.56,-2.4717192541804596,43.185860596181016,-2.033693,43.256347
2299,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,15:00,22,Errenteria,1,2,3,2 adultos,2,3,1,1,2021,20413.445,-1.977079843944187,43.303584026579735,-2.033693,43.256347
2300,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,07:15,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,25859.81,-2.0219951436842916,43.268589858911355,-2.033693,43.256347
2301,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,23763.435,-1.8587517409775138,43.2979053658354,-2.033693,43.256347
2302,Debabarrena,Donostialdea,Elgoibar,Hernani,Coche conductor,16:30,22,Hernani,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25238.16,-2.421139818338426,43.20797338915346,-2.033693,43.256347
2303,Goierri                              ,Donostialdea,Beasain,Hernani,Coche conductor,05:30,22,Hernani,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26804.31,-2.2194367311133303,43.051765259919904,-2.033693,43.256347
2304,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,14:50,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,23763.435,-1.8388358050318099,43.29572366784204,-2.033693,43.256347
2305,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche pasajero,06:15,23,Villabona,1,3,1,2 adultos,2,5,1,1,2021,24357.81,-2.052134538931269,43.18494527295659,-2.033693,43.256347
2306,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,-2.436513287504003,43.05354954371829,-2.033693,43.256347
2307,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,-2.4212247978985744,43.036908337988336,-2.033693,43.256347
2308,Donostialdea,Donostialdea,Errenteria,Lezo,Coche conductor,07:40,22,Errenteria,2,3,2,Otros hogares con niños,1,5,1,1,2021,27265.51,-1.8912697465042307,43.30680623862436,-2.033693,43.256347
2309,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,07:00,22,Donostia/San Sebastian,2,3,3,2 adultos con niño(s),1,5,1,1,2021,24223.07,-1.9467474874339785,43.314496532637875,-2.033693,43.256347
2310,Tolosaldea,Donostialdea,Tolosa,Hernani,Coche conductor,06:30,22,Tolosa,1,2,1,Hogar de una persona,1,4,1,1,2021,23761.620000000003,-2.071559386948269,43.14216302805412,-2.033693,43.256347
2311,Tolosaldea,Donostialdea,Villabona,Errenteria,Coche conductor,05:15,22,Villabona,2,3,2,Otros hogares sin niños,2,3,1,1,2021,24143.435,-2.0519997465445203,43.1869548221583,-2.033693,43.256347
2312,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,21:30,22,Donostia/San Sebastian,1,3,1,2 adultos,1,4,1,1,2021,27790.76,-2.1783149673677724,43.28518836517803,-2.033693,43.256347
2313,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche conductor,08:30,22,Donostia/San Sebastian,1,4,2,2 adultos,1,6,1,1,2021,26270.76,-1.9809160800061125,43.31821195631692,-2.033693,43.256347
2314,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,12:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,24278.035,-2.458899956097272,43.17499599992507,-2.033693,43.256347
2315,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,12:50,22,Irun,2,2,1,2 adultos con niño(s),2,5,1,1,2021,23379.76,-1.7871632348730788,43.33703722059648,-2.033693,43.256347
2316,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,09:00,22,Pasaia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27334.709999999995,-1.9246296051854757,43.32547773259256,-2.033693,43.256347
2317,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,23:45,22,Lasarte-Oria,2,3,1,Otros hogares con niños,1,3,1,1,2021,19843.045,-2.007438034422403,43.30773084931254,-2.033693,43.256347
2318,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,18:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25818.26,-1.990491944466878,43.24320307597495,-2.033693,43.256347
2319,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,05:30,22,Donostia/San Sebastian,2,3,3,Otros hogares con niños,1,3,1,1,2021,22045.635,-1.9217179186686166,43.31935221101109,-2.033693,43.256347
2320,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,14:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,-2.5126947235940253,43.06722633998341,-2.033693,43.256347
2321,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,13:30,22,Orio,2,4,1,Otros hogares sin niños,1,4,1,1,2021,27114.81,-2.128343372102731,43.27853451507266,-2.033693,43.256347
2322,Bidasoa,Donostialdea,Irun,Urnieta,Coche conductor,07:00,22,Irun,2,4,1,Otros hogares sin niños,1,5,1,1,2021,27890.81,-1.7899168265556313,43.33726211130558,-2.033693,43.256347
2323,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,11:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,3,1,1,2021,21602.285,-1.9853594575138416,43.29562606572235,-2.033693,43.256347
2324,Donostialdea,Donostialdea,Hernani,Errenteria,Coche conductor,15:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,24338.91,-1.9744493963425953,43.26638005027184,-2.033693,43.256347
2325,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,16:15,22,Hernani,1,2,1,2 adultos,2,4,1,1,2021,22265.870000000003,-1.9722760045402827,43.3227900113019,-2.033693,43.256347
2326,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,21:30,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,-1.9263122070742138,43.32387164056565,-2.033693,43.256347
2327,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,15:30,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,21756.57,-2.0026720824013196,43.30445424599785,-2.033693,43.256347
2328,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,15:30,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,6,1,2,2021,26131.61,-1.7965863217153575,43.34276421998735,-2.033693,43.256347
2329,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,15:30,22,Usurbil,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,-1.9807535371403124,43.31772666996108,-2.033693,43.256347
2330,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,07:30,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,28185.41,-1.9480204459123391,43.32193218663755,-2.033693,43.256347
2331,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,07:50,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,23351.76,-1.9020583165473057,43.31418850091131,-2.033693,43.256347
2332,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,14:30,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,23351.76,-1.789301266084487,43.337611383639214,-2.033693,43.256347
2333,Donostialdea,Donostialdea,Oiartzun,Pasaia,Coche conductor,05:00,22,Oiartzun,2,3,1,Otros hogares con niños,2,5,1,1,2021,25938.61,-1.880717553893066,43.30827669978665,-2.033693,43.256347
2334,Goierri                              ,Donostialdea,Urretxu,Lezo,Coche conductor,07:30,22,Urretxu,2,4,1,Otros hogares con niños,1,4,1,1,2021,26469.31,-2.3157917047809264,43.09157577452184,-2.033693,43.256347
2335,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,13:30,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,24461.92,-1.9405113382934447,43.32095825342144,-2.033693,43.256347
2336,Donostialdea,Donostialdea,Lezo,Errenteria,Moto,16:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,23843.26,-1.877993991503548,43.32685832752363,-2.033693,43.256347
2337,Donostialdea,Donostialdea,Lezo,Usurbil,Coche pasajero,05:15,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,23323.32,-1.8949461112098418,43.320786437760326,-2.033693,43.256347
2338,Donostialdea,Donostialdea,Oiartzun,Lezo,Coche conductor,10:00,99,Donostia/San Sebastian,1,4,2,2 adultos,1,6,1,1,2021,28637.91,-1.8516559261557741,43.31876646927114,-2.033693,43.256347
2339,Donostialdea,Donostialdea,Pasaia,Errenteria,Bicicleta,14:30,22,Errenteria,1,2,2,2 adultos,1,4,1,1,2021,23080.120000000003,-1.9181488511729639,43.32061297640593,-2.033693,43.256347
2340,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,14:30,22,Zarautz,1,2,2,2 adultos,1,4,1,1,2021,25326.11,-2.168361281969469,43.285575356437015,-2.033693,43.256347
2341,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Moto,14:00,22,Donostia/San Sebastian,2,2,3,Otros hogares sin niños,2,3,1,1,2021,22350.585,-1.9817946560429325,43.30136884187671,-2.033693,43.256347
2342,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Coche conductor,16:05,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25818.26,-2.019690971366827,43.224990847990846,-2.033693,43.256347
2343,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,-2.433830326345755,43.05162676709463,-2.033693,43.256347
2344,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,17:45,22,Errenteria,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,-2.0035716471093408,43.30088455496066,-2.033693,43.256347
2345,Donostialdea,Donostialdea,Pasaia,Lezo,Coche conductor,13:30,22,Pasaia,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26533.709999999995,-1.9335634519418865,43.3231620161312,-2.033693,43.256347
2346,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Andando,19:00,22,Pasaia,2,3,1,2 adultos con niño(s),1,4,1,1,2021,23740.86,-1.9735819137681234,43.30137522972663,-2.033693,43.256347
2347,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,07:45,22,Pasaia,1,2,1,Hogar de una persona,2,5,1,1,2021,24236.51,-1.918293628843222,43.314593701424876,-2.033693,43.256347
2348,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,15:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,25859.81,-2.0026720824013196,43.30445424599785,-2.033693,43.256347
2349,Donostialdea,Donostialdea,Urnieta,Andoain,Coche conductor,18:00,22,Andoain,1,2,1,2 adultos,2,4,1,1,2021,22264.870000000003,-2.000840757904833,43.23611341641386,-2.033693,43.256347
2350,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,23437.51,-1.971296925529058,43.30911004766111,-2.033693,43.256347
2351,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche pasajero,08:15,22,Errenteria,2,2,1,Otros hogares sin niños,2,5,1,2,2021,22182.27,-1.9067583931828003,43.31213001765529,-2.033693,43.256347
2352,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,09:30,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25378.56,-2.4602965803637313,43.18798546887689,-2.033693,43.256347
2353,Tolosaldea,Donostialdea,Villabona,Hernani,Coche pasajero,06:45,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27611.11,-2.053058432793364,43.18783957172942,-2.033693,43.256347
2354,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,16:45,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,-1.9794504587342938,43.31810134033776,-2.033693,43.256347
2355,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,07:30,22,Hondarribia,3,4,1,Otros hogares con niños,1,4,1,1,2021,26762.01,-1.8031150465197305,43.3452827188359,-2.033693,43.256347
2356,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,Coche conductor,16:30,22,Donostia/San Sebastian,2,3,2,2 adultos con niño(s),1,5,1,1,2021,28185.41,-2.0707704034459735,43.150912569417486,-2.033693,43.256347
2357,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Coche conductor,14:45,99,Andoain,1,2,1,Hogar de una persona,2,4,1,1,2021,22419.97,-2.0247390493232764,43.22260765880409,-2.033693,43.256347
2358,Donostialdea,Donostialdea,Oiartzun,Lezo,Coche conductor,14:45,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,-1.8750145975690768,43.30263479903718,-2.033693,43.256347
2359,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,22:00,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,23874.8,-2.0038928116884103,43.23712710185907,-2.033693,43.256347
2360,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,18:30,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,28231.56,-1.9543798413965006,43.319223708467845,-2.033693,43.256347
2361,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,14:10,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22504.87,-1.9349197368927646,43.322155745719826,-2.033693,43.256347
2362,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,-2.4205299123924826,43.04070473276148,-2.033693,43.256347
2363,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,15:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,-2.4125201752233303,43.11508810020421,-2.033693,43.256347
2364,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Moto,07:30,22,Errenteria,1,2,3,2 adultos,2,3,1,1,2021,20413.445,-1.8964268052301143,43.311647118310226,-2.033693,43.256347
2365,Goierri                              ,Donostialdea,Ordizia,Donostia/San Sebastian,RENFE,18:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,4,1,1,2021,21665.65,-2.166915602412232,43.05508164103367,-2.033693,43.256347
2366,Urola Kosta       ,Donostialdea,Orio,Oiartzun,Coche conductor,06:30,23,Orio,1,3,1,2 adultos,1,3,1,1,2021,19849.075,-2.125934294822768,43.276670615222244,-2.033693,43.256347
2367,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:00,22,Hernani,2,4,2,Otros hogares sin niños,1,6,1,1,2021,27651.46,-1.975697538403972,43.264752631970524,-2.033693,43.256347
2368,Donostialdea,Donostialdea,Lasarte-Oria,Usurbil,Moto,10:30,99,Lasarte-Oria,2,3,2,Otros hogares con niños,1,6,1,1,2021,24659.71,-2.018971433641127,43.261096077177115,-2.033693,43.256347
2369,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche pasajero,07:00,22,Hondarribia,2,2,1,Otros hogares sin niños,1,4,1,2,2021,24992.16,-1.8279348757338758,43.341004688832186,-2.033693,43.256347
2370,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,16:30,99,Lasarte-Oria,1,2,1,Hogar de una persona,1,5,1,1,2021,24602.820000000003,-1.9837675968489357,43.30764733425518,-2.033693,43.256347
2371,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,14:50,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,23763.435,-1.8522708744559062,43.28313038137132,-2.033693,43.256347
2372,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,Coche conductor,07:00,22,Tolosa,2,2,1,2 adultos con niño(s),2,5,1,1,2021,20947.55,-2.075207095856062,43.13393967456157,-2.033693,43.256347
2373,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,22,Hondarribia,2,3,1,Otros hogares con niños,2,4,1,1,2021,23412.41,-1.799361149676028,43.36995027177048,-2.033693,43.256347
2374,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,19:00,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,1,2021,20902.585,-1.9791826453016086,43.30822371468221,-2.033693,43.256347
2375,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,12:00,22,Irun,2,3,1,2 adultos con niño(s),1,4,1,1,2021,22276.07,-1.8121773149523468,43.3396454154014,-2.033693,43.256347
2376,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Autobús interurbano,08:30,22,Pasaia,2,2,3,Otros hogares sin niños,2,5,1,2,2021,26042.209999999995,-1.9164706205818107,43.324823209410496,-2.033693,43.256347
2377,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,19:00,22,Lasarte-Oria,1,2,1,Hogar de una persona,2,4,1,1,2021,22393.67,-1.9772113894131067,43.31834309140443,-2.033693,43.256347
2378,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,15:00,22,Lezo,2,3,3,Otros hogares con niños,1,5,1,1,2021,24986.46,-1.785876948024969,43.345107780520394,-2.033693,43.256347
2379,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,06:15,22,Hernani,2,2,1,2 adultos con niño(s),1,4,1,1,2021,24011.46,-1.9713695917700313,43.266435933596,-2.033693,43.256347
2380,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,12:50,22,Irun,2,2,1,2 adultos con niño(s),2,5,1,1,2021,23379.76,-1.8071187896850207,43.331737615926286,-2.033693,43.256347
