stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_desc,stop_timezone,wheelchair_boarding,level_id,platform_code
989-316,,Sanserreka 33,43.309356,-1.993375,1.0,,0,,,,0,,
989-437,,Katalina Eleizegi 25,43.303403,-1.98721,1.0,,0,,,,0,,
989-558,,Askatasuna/Libertad 3,43.320417,-1.979626,1.0,,0,,,,0,,
989-317,,Sanserreka 25,43.311617,-1.993535,1.0,,0,,,,0,,
989-559,,Paseo Salamanca,43.324333,-1.981472,1.0,,0,,,,0,,
989-318,,Duque de Baena 1,43.313166,-1.996641,1.0,,0,,,,0,,
989-439,,Oriamendi 86,43.290223,-1.990486,1.0,,0,,,,0,,
989-319,,Mirakontxa 42,43.314203,-1.995811,1.0,,0,,,,0,,
989-560,,FotogrÃ¡fica,43.325872,-1.984506,1.0,,0,,,,0,,
989-440,,Oriamendi Pakea,43.294882,-1.991949,1.0,,0,,,,0,,
989-561,,Paseo Nuevo I,43.324861,-1.993316,1.0,,0,,,,0,,
989-320,,Mirakontxa 28,43.314313,-1.991924,1.0,,0,,,,0,,
989-441,,Alto Molinao,43.312551,-1.924009,1.0,,0,,,,0,,
989-562,,Urgull,43.324091,-1.990764,1.0,,0,,,,0,,
989-200,,Madrid 17,43.303588,-1.975605,1.0,,0,,,,0,,
989-321,,Askatasuna 20,43.319849,-1.981535,1.0,,0,,,,0,,
989-563,,Paseo Nuevo Ii,43.324868,-1.993094,1.0,,0,,,,0,,
989-201,,Madrid 3,43.305305,-1.977339,1.0,,0,,,,0,,
989-322,,Gantxegi,43.308998,-1.996685,1.0,,0,,,,0,,
989-443,,Ubarburu 32,43.301043,-1.946207,1.0,,0,,,,0,,
989-564,,San Telmo,43.325838,-1.984642,1.0,,0,,,,0,,
989-202,,Sanchosabio 33,43.308359,-1.979507,1.0,,0,,,,0,,
989-323,,Portuene 20 I,43.309919,-1.997015,1.0,,0,,,,0,,
989-444,,Ubarburu 44,43.299676,-1.944405,1.0,,0,,,,0,,
989-565,,Aldamar-Bretxa,43.323875,-1.982689,1.0,,0,,,,0,,
989-203,,P.Bizkaia-Puentemundaiz,43.310823,-1.979109,1.0,,0,,,,0,,
989-324,,Portuene 49,43.309333,-1.995977,1.0,,0,,,,0,,
989-445,,Ubarburu 54,43.296375,-1.942848,1.0,,0,,,,0,,
989-566,,Pinos 7,43.306059,-1.998398,1.0,,0,,,,0,,
989-204,,Gernikako Arbola,43.313905,-1.979353,1.0,,0,,,,0,,
989-325,,Dr. MaraÃ±Ã³n,43.308222,-1.994491,1.0,,0,,,,0,,
989-446,,Ubarburu 55,43.29738,-1.941523,1.0,,0,,,,0,,
989-567,,Gurutze Alde I,43.305137,-2.000029,1.0,,0,,,,0,,
989-205,,Maria Cristina pte./zubia,43.317773,-1.978906,1.0,,0,,,,0,,
989-326,,Muntomar,43.308198,-1.996859,1.0,,0,,,,0,,
989-447,,Ubarburu 37,43.299672,-1.944011,1.0,,0,,,,0,,
989-568,,Lazkano 57 Ii,43.308307,-1.989804,1.0,,0,,,,0,,
989-206,,Groseko Ambulatorioa,43.32544,-1.970415,1.0,,0,,,,0,,
989-327,,Pinu bidea,43.307207,-1.997825,1.0,,0,,,,0,,
989-569,,Aieteko Jauregia Ii,43.304538,-1.992345,1.0,,0,,,,0,,
989-448,,Ubarburu 13,43.302606,-1.948769,1.0,,0,,,,0,,
989-328,,Gurutze H.153,43.307838,-2.000034,1.0,,0,,,,0,,
989-207,,Askatasuna 18,43.319973,-1.981262,1.0,,0,,,,0,,
989-208,,Urbieta 6,43.318347,-1.983805,1.0,,0,,,,0,,
989-329,,Itxas Aurre,43.30878,-2.000696,1.0,,0,,,,0,,
989-209,,P.M.Collado,43.306943,-1.981196,1.0,,0,,,,0,,
989-570,,Puente Mundaiz,43.312262,-1.977864,1.0,,0,,,,0,,
989-571,,Arriola 87,43.312048,-2.016155,1.0,,0,,,,0,,
989-330,,Apaizgaitegia/Seminario H.82,43.31078,-2.002846,1.0,,0,,,,0,,
989-572,,Arriola 32 igerilekuak,43.31144,-2.015647,1.0,,0,,,,0,,
989-452,,Okendo 18,43.321446,-1.980892,1.0,,0,,,,0,,
989-331,,Avanco,43.308561,-2.004399,1.0,,0,,,,0,,
989-210,,Salaberria 27,43.305344,-1.980643,1.0,,0,,,,0,,
989-573,,Pakea,43.31111,-2.013901,1.0,,0,,,,0,,
989-332,,Apaizgaitegia/Seminario,43.310697,-2.002576,1.0,,0,,,,0,,
989-211,,Mutualidades,43.302855,-1.980216,1.0,,0,,,,0,,
989-574,,Arriola 15,43.310194,-2.012017,1.0,,0,,,,0,,
989-333,,Itxas Aurre H.112,43.308899,-2.00083,1.0,,0,,,,0,,
989-212,,Errondo Barkaiztegi,43.305523,-1.982514,1.0,,0,,,,0,,
989-334,,Gurutze H.128,43.307445,-1.999387,1.0,,0,,,,0,,
989-213,,Lizarra,43.314859,-1.985392,1.0,,0,,,,0,,
989-576,,Julianategi-Universidad,43.309921,-2.010739,1.0,,0,,,,0,,
989-335,,Begi Urdinak,43.307294,-1.997552,1.0,,0,,,,0,,
989-214,,Errondo,43.305964,-1.982507,1.0,,0,,,,0,,
989-577,,Tontorgoxo,43.310661,-2.011936,1.0,,0,,,,0,,
989-336,,Donosti Zahar,43.308926,-1.995737,1.0,,0,,,,0,,
989-215,,Alto Errondo 32,43.300724,-1.979611,1.0,,0,,,,0,,
989-578,,Arriola 26,43.311192,-2.014036,1.0,,0,,,,0,,
989-337,,Portuene 20 Ii,43.309918,-1.996917,1.0,,0,,,,0,,
989-216,,Azkaratene,43.301016,-1.987052,1.0,,0,,,,0,,
989-579,,Arriola 32,43.311568,-2.015818,1.0,,0,,,,0,,
989-458,,Arroka plaza,43.313803,-1.983054,1.0,,0,,,,0,,
989-338,,Portuene 21,43.309296,-1.996804,1.0,,0,,,,0,,
989-459,,San Roque 2,43.313346,-1.985392,1.0,,0,,,,0,,
989-217,,Alto Miracruz Ii,43.321276,-1.948188,1.0,,0,,,,0,,
989-339,,P.Baroja 4,43.313856,-1.999355,1.0,,0,,,,0,,
989-218,,Bera Bera 133,43.303219,-1.992798,1.0,,0,,,,0,,
989-219,,Bera Bera 89,43.304981,-1.994631,1.0,,0,,,,0,,
989-580,,Arriola 89,43.312012,-2.016094,1.0,,0,,,,0,,
989-460,,Aldapa 24,43.315566,-1.968819,1.0,,0,,,,0,,
989-581,,Montesol Eguzkimendi,43.31945,-1.944433,1.0,,0,,,,0,,
989-340,,P.Baroja 10,43.311324,-1.996018,1.0,,0,,,,0,,
989-582,,Ibaeta Diario Vasco,43.303815,-2.008471,1.0,,0,,,,0,,
989-461,,San Roque 18,43.312634,-1.985343,1.0,,0,,,,0,,
989-341,,Larramendi,43.315082,-1.98217,1.0,,0,,,,0,,
989-220,,Bera Bera 85,43.304448,-1.996452,1.0,,0,,,,0,,
989-462,,Beloka 1,43.31225,-1.986742,1.0,,0,,,,0,,
989-100,,Frantziskotarrak,43.317447,-1.974743,1.0,,0,,,,0,,
989-221,,Bera Bera 57,43.302158,-1.998203,1.0,,0,,,,0,,
989-463,,Beloka 15,43.313357,-1.988648,1.0,,0,,,,0,,
989-584,,Morlans 51,43.306464,-1.988158,1.0,,0,,,,0,,
989-101,,Duque de Mandas 3,43.320071,-1.974095,1.0,,0,,,,0,,
989-222,,Bera Bera 47,43.301508,-1.996969,1.0,,0,,,,0,,
989-585,,Tranbia 1,43.297311,-1.95458,1.0,,0,,,,0,,
989-464,,Beloka 23,43.311963,-1.988806,1.0,,0,,,,0,,
989-343,,Atotxa Erreka 26,43.291632,-2.001285,1.0,,0,,,,0,,
989-102,,Boulevard 3,43.322649,-1.982537,1.0,,0,,,,0,,
989-344,,Pio Baroja 15,43.311268,-1.995797,1.0,,0,,,,0,,
989-223,,Bera Bera 31,43.300551,-1.994593,1.0,,0,,,,0,,
989-586,,Campo futbol zelaia,43.297355,-1.954505,1.0,,0,,,,0,,
989-465,,Lazkano 2,43.310417,-1.989177,1.0,,0,,,,0,,
989-103,,Askatasuna 21,43.319493,-1.982034,1.0,,0,,,,0,,
989-345,,P. Baroja 5,43.314054,-1.99934,1.0,,0,,,,0,,
989-224,,Bera Bera 2,43.30154,-1.991383,1.0,,0,,,,0,,
989-587,,Txingurri 40,43.315669,-1.94165,1.0,,0,,,,0,,
989-466,,Txingurri,43.318137,-1.93882,1.0,,0,,,,0,,
989-225,,Askatasuna 31,43.319029,-1.983473,1.0,,0,,,,0,,
989-104,,Pinudi/Pinares M.16,43.321949,-1.974717,1.0,,0,,,,0,,
989-588,,Arzak Enea,43.283295,-2.00136,1.0,,0,,,,0,,
989-467,,Lazkano 57,43.308326,-1.989915,1.0,,0,,,,0,,
989-105,,Euskal Herria/Vasconia,43.322256,-1.971838,1.0,,0,,,,0,,
989-226,,Aiete 53,43.307358,-1.992495,1.0,,0,,,,0,,
989-347,,Pio Xii,43.307427,-1.979967,1.0,,0,,,,0,,
989-468,,Lazkano 41,43.309498,-1.990142,1.0,,0,,,,0,,
989-589,,Aldunaene,43.308617,-1.9761,1.0,,0,,,,0,,
989-106,,Jai Alai,43.321997,-1.96702,1.0,,0,,,,0,,
989-227,,Iza,43.309983,-1.99096,1.0,,0,,,,0,,
989-348,,Melodi Lugaritz,43.307265,-1.990105,1.0,,0,,,,0,,
989-469,,San Roque 65,43.311589,-1.988258,1.0,,0,,,,0,,
989-107,,Erlojua/Reloj,43.321647,-1.960218,1.0,,0,,,,0,,
989-228,,Aiete 1,43.310772,-1.98964,1.0,,0,,,,0,,
989-349,,Unibertsitatea Tol.95,43.307353,-2.008463,1.0,,0,,,,0,,
989-108,,Intxaurrondo Zaharra,43.321358,-1.953243,1.0,,0,,,,0,,
989-229,,Marianistak,43.314433,-1.987076,1.0,,0,,,,0,,
989-109,,Mirakruz Gaina /Alto Miracruz,43.321247,-1.94989,1.0,,0,,,,0,,
989-590,,Mikeletegi-Miramon,43.287982,-1.982474,1.0,,0,,,,0,,
989-591,,Cocheras Mons,43.318886,-1.960611,1.0,,0,,,,0,,
989-470,,San Roque 58,43.311796,-1.985221,1.0,,0,,,,0,,
989-350,,Zumalakarregi 9,43.314771,-2.002016,1.0,,0,,,,0,,
989-471,,San Roque 13,43.312086,-1.983428,1.0,,0,,,,0,,
989-592,,Atotxa Erreka 46,43.29237,-1.999141,1.0,,0,,,,0,,
989-351,,Zumalakarregi 8,43.314907,-2.002125,1.0,,0,,,,0,,
989-230,,Katalina Eleizegi 2,43.306458,-1.98743,1.0,,0,,,,0,,
989-472,,San Roque 7,43.312849,-1.984217,1.0,,0,,,,0,,
989-593,,Balleneros 8,43.305777,-1.974656,1.0,,0,,,,0,,
989-110,,Elosegi 111,43.320493,-1.943367,1.0,,0,,,,0,,
989-352,,Melodi Parkea,43.307407,-1.989893,1.0,,0,,,,0,,
989-231,,Katalina Eleizegi 34,43.304797,-1.987951,1.0,,0,,,,0,,
989-594,,Aldakonea Gaina,43.319579,-1.972537,1.0,,0,,,,0,,
989-473,,Plaza Easo,43.314019,-1.982076,1.0,,0,,,,0,,
989-111,,Herrera Euskotren,43.319787,-1.938138,1.0,,0,,,,0,,
989-595,,Igeldo Pasealekua 72,43.313948,-2.00986,1.0,,0,,,,0,,
989-353,,AÃ±orga Txiki I,43.289436,-1.998264,1.0,,0,,,,0,,
989-232,,Katalina Eleizegi 48,43.303169,-1.987152,1.0,,0,,,,0,,
989-112,,Herrera 20,43.31943,-1.936516,1.0,,0,,,,0,,
989-596,,Andoain 17,43.30054,-1.991314,1.0,,0,,,,0,,
989-354,,AÃ±orga I,43.285132,-2.000356,1.0,,0,,,,0,,
989-233,,Sierra Aralar,43.31091,-1.965802,1.0,,0,,,,0,,
989-475,,Nazaret,43.320094,-1.971714,1.0,,0,,,,0,,
989-113,,Herrera 42,43.319861,-1.933487,1.0,,0,,,,0,,
989-597,,Pagola,43.299919,-1.99337,1.0,,0,,,,0,,
989-355,,Karmengo Ama,43.280803,-2.004753,1.0,,0,,,,0,,
989-234,,Alto Errondo 107,43.3009,-1.987153,1.0,,0,,,,0,,
989-476,,Euskadi Etorbidea-Azoka,43.322823,-1.933435,1.0,,0,,,,0,,
989-114,,Erroteta Behekoa,43.318537,-1.931488,1.0,,0,,,,0,,
989-356,,Errotazar-Amasorrain,43.280048,-2.007033,1.0,,0,,,,0,,
989-235,,Alto Errondo 91,43.300938,-1.984341,1.0,,0,,,,0,,
989-477,,Ricardo Arrillaga 6,43.323744,-1.929842,1.0,,0,,,,0,,
989-598,,Ilunbe,43.297149,-1.968489,1.0,,0,,,,0,,
989-115,,Santa Barbara,43.317517,-1.930297,1.0,,0,,,,0,,
989-599,,Arzak Enea Ii,43.283154,-2.001757,1.0,,0,,,,0,,
989-236,,Alto Errondo 55,43.302025,-1.983103,1.0,,0,,,,0,,
989-478,,Gran Sol 3,43.324563,-1.929828,1.0,,0,,,,0,,
989-357,,CaserÃ­o Parada,43.320921,-1.948774,1.0,,0,,,,0,,
989-116,,Nerecan,43.31668,-1.934147,1.0,,0,,,,0,,
989-358,,Irubide,43.28027,-2.016988,1.0,,0,,,,0,,
989-237,,Alto Errondo 27,43.30091,-1.980199,1.0,,0,,,,0,,
989-479,,Borda Enea 2,43.325441,-1.932168,1.0,,0,,,,0,,
989-117,,San Martzial,43.314118,-1.93466,1.0,,0,,,,0,,
989-238,,Boulevard 19,43.322042,-1.984162,1.0,,0,,,,0,,
989-359,,Caserio Parada 28,43.320017,-1.948394,1.0,,0,,,,0,,
989-239,,Zumalakarregi 10,43.314819,-2.002336,1.0,,0,,,,0,,
989-118,,Martillun,43.312844,-1.936039,1.0,,0,,,,0,,
989-119,,Larratxo 46,43.313536,-1.937877,1.0,,0,,,,0,,
989-10,,Loiola 12,43.308724,-1.966949,1.0,,0,,,,0,,
989-11,,Hipika 12,43.306735,-1.966095,1.0,,0,,,,0,,
989-13,,Felisa Martin Bravo 4,43.303949,-1.958708,1.0,,0,,,,0,,
989-14,,Rotonda PolÃ­gono 27,43.301947,-1.952454,1.0,,0,,,,0,,
989-15,,Renfe Martutene,43.299018,-1.956129,1.0,,0,,,,0,,
989-16,,Ibai Alde,43.295338,-1.954478,1.0,,0,,,,0,,
989-17,,Easo 19,43.317179,-1.984009,1.0,,0,,,,0,,
989-18,,Larrun Mendi,43.29446,-1.953963,1.0,,0,,,,0,,
989-19,,Martutene 53,43.299152,-1.955991,1.0,,0,,,,0,,
989-480,,Oiartzun 8,43.324636,-1.934674,1.0,,0,,,,0,,
989-360,,Rotonda Belartza,43.280931,-2.010125,1.0,,0,,,,0,,
989-481,,Ulia 22,43.325572,-1.937593,1.0,,0,,,,0,,
989-240,,Antig Anbul,43.313464,-2.004997,1.0,,0,,,,0,,
989-361,,Belartza,43.281074,-2.015225,1.0,,0,,,,0,,
989-241,,Majisteritza Tol 14,43.311481,-2.008864,1.0,,0,,,,0,,
989-120,,Larratxo I,43.312217,-1.939404,1.0,,0,,,,0,,
989-362,,Errekalde,43.278482,-2.007083,1.0,,0,,,,0,,
989-121,,Bianka,43.313373,-1.937781,1.0,,0,,,,0,,
989-242,,Unibertsitatea Elhuyar,43.308347,-2.010888,1.0,,0,,,,0,,
989-363,,RÃ­o Deba Ibaia 25,43.316083,-1.970277,1.0,,0,,,,0,,
989-122,,Lauaizeta 33,43.313021,-1.935777,1.0,,0,,,,0,,
989-364,,AÃ±orga Ii,43.285609,-1.999338,1.0,,0,,,,0,,
989-243,,Elhuyar Plaza,43.308138,-2.010682,1.0,,0,,,,0,,
989-123,,Altza 55,43.314125,-1.934438,1.0,,0,,,,0,,
989-365,,AÃ±orga Txiki Ii,43.289207,-1.997886,1.0,,0,,,,0,,
989-244,,Berio 22,43.306904,-2.015893,1.0,,0,,,,0,,
989-124,,Larratxo 94,43.316515,-1.933854,1.0,,0,,,,0,,
989-245,,Berio 19,43.307147,-2.014792,1.0,,0,,,,0,,
989-487,,Jai Alai 8,43.320673,-1.968029,1.0,,0,,,,0,,
989-125,,Arri Berri,43.317878,-1.92944,1.0,,0,,,,0,,
989-246,,Aspace,43.305274,-2.016869,1.0,,0,,,,0,,
989-367,,Otxoki,43.31087,-1.954434,1.0,,0,,,,0,,
989-488,,Aldapabide 14,43.320244,-1.967334,1.0,,0,,,,0,,
989-126,,Arria Parkea,43.318588,-1.931129,1.0,,0,,,,0,,
989-368,,Baratzategi 2,43.313902,-1.959056,1.0,,0,,,,0,,
989-247,,Berio 45,43.305471,-2.016791,1.0,,0,,,,0,,
989-489,,Aldakonea 69,43.319475,-1.967951,1.0,,0,,,,0,,
989-369,,Zarategi 71,43.316321,-1.95381,1.0,,0,,,,0,,
989-127,,Pikabea,43.319225,-1.933856,1.0,,0,,,,0,,
989-248,,Berio 78,43.303414,-2.015246,1.0,,0,,,,0,,
989-128,,Renfe Herrera,43.319379,-1.936862,1.0,,0,,,,0,,
989-249,,Portuetxe 2,43.303149,-2.008593,1.0,,0,,,,0,,
989-129,,Herrera,43.319868,-1.939049,1.0,,0,,,,0,,
989-20,,Kartzela,43.302063,-1.95731,1.0,,0,,,,0,,
989-21,,Antzieta 31,43.30376,-1.960696,1.0,,0,,,,0,,
989-22,,Txomin Enea,43.304757,-1.963416,1.0,,0,,,,0,,
989-23,,Patxillardegi,43.308486,-1.966534,1.0,,0,,,,0,,
989-24,,Loiola-Topo,43.31036,-1.967637,1.0,,0,,,,0,,
989-25,,Zurriola,43.325133,-1.975329,1.0,,0,,,,0,,
989-26,,Madrid 19,43.303443,-1.975447,1.0,,0,,,,0,,
989-27,,Madrid 5,43.305105,-1.977108,1.0,,0,,,,0,,
989-28,,Sanchosabio 35,43.308215,-1.979485,1.0,,0,,,,0,,
989-29,,Sanchosabio11,43.310371,-1.979881,1.0,,0,,,,0,,
989-490,,Aldakonea-Alai Ondo,43.319446,-1.969666,1.0,,0,,,,0,,
989-491,,Konkorrenea-Parrokia,43.319207,-1.970212,1.0,,0,,,,0,,
989-370,,Caserio Parada 70,43.320174,-1.945802,1.0,,0,,,,0,,
989-250,,Portuetxe 9,43.303076,-2.008409,1.0,,0,,,,0,,
989-371,,Berio 91,43.303336,-2.011401,1.0,,0,,,,0,,
989-492,,Konkorrenea 23,43.318906,-1.971697,1.0,,0,,,,0,,
989-130,,Gaiztarro,43.320784,-1.943633,1.0,,0,,,,0,,
989-251,,Portuetxe 10,43.302046,-2.010152,1.0,,0,,,,0,,
989-493,,Aldakonea Zuhaizti,43.320806,-1.973712,1.0,,0,,,,0,,
989-494,,Euskadi Plaza,43.321134,-1.977222,1.0,,0,,,,0,,
989-131,,Mirakruz Gaina/Alto Miracruz,43.321402,-1.950196,1.0,,0,,,,0,,
989-373,,Berio 118,43.303217,-2.011218,1.0,,0,,,,0,,
989-252,,Portuetxe 21,43.301911,-2.010093,1.0,,0,,,,0,,
989-495,,Askatasuna19,43.319766,-1.981302,1.0,,0,,,,0,,
989-132,,Ulia,43.321505,-1.953475,1.0,,0,,,,0,,
989-374,,Polloe,43.318459,-1.965119,1.0,,0,,,,0,,
989-253,,Portuetxe 18,43.30206,-2.012827,1.0,,0,,,,0,,
989-133,,Toki Eder,43.321782,-1.959229,1.0,,0,,,,0,,
989-375,,Aitzgorri,43.308951,-2.003714,1.0,,0,,,,0,,
989-496,,Errondo-Morlans,43.307786,-1.981897,1.0,,0,,,,0,,
989-254,,Portuetxe 35,43.301969,-2.012619,1.0,,0,,,,0,,
989-134,,Jesuitak,43.323306,-1.967368,1.0,,0,,,,0,,
989-497,,Alto Errondo 49,43.301949,-1.983683,1.0,,0,,,,0,,
989-376,,Baratzategi 3,43.314072,-1.958917,1.0,,0,,,,0,,
989-255,,Errotazar,43.301487,-2.016264,1.0,,0,,,,0,,
989-135,,Mariaren Bihotza,43.325939,-1.970789,1.0,,0,,,,0,,
989-498,,Parking Loiola,43.311455,-1.969307,1.0,,0,,,,0,,
989-377,,Otxoki Parkea,43.310718,-1.954511,1.0,,0,,,,0,,
989-256,,Portuetxe 51,43.30137,-2.016241,1.0,,0,,,,0,,
989-136,,Kursaal,43.324759,-1.976803,1.0,,0,,,,0,,
989-499,,Ubarburu 14,43.302477,-1.949363,1.0,,0,,,,0,,
989-257,,Igara,43.301621,-2.021465,1.0,,0,,,,0,,
989-378,,Aldapabide 5,43.320973,-1.967321,1.0,,0,,,,0,,
989-137,,Escalerillas,43.321243,-1.93107,1.0,,0,,,,0,,
989-258,,Berio 73,43.302894,-2.01449,1.0,,0,,,,0,,
989-138,,Puerto Pasajes Escalerillas,43.321356,-1.931537,1.0,,0,,,,0,,
989-259,,Berio 63,43.303687,-2.015624,1.0,,0,,,,0,,
989-139,,Casares 57,43.321147,-1.923648,1.0,,0,,,,0,,
989-30,,Easo Plaza,43.31378,-1.981587,1.0,,0,,,,0,,
989-32,,Okendo 11,43.320648,-1.980313,1.0,,0,,,,0,,
989-34,,Boulevard 17,43.322148,-1.983914,1.0,,0,,,,0,,
989-35,,Urbieta 20,43.317269,-1.983021,1.0,,0,,,,0,,
989-36,,Zubieta-San MartÃ­n,43.315497,-1.987293,1.0,,0,,,,0,,
989-37,,Okendo 5,43.320911,-1.980481,1.0,,0,,,,0,,
989-38,,Loiola Parking Ii,43.311248,-1.969274,1.0,,0,,,,0,,
989-39,,Zubieta Plaza,43.315748,-1.987214,1.0,,0,,,,0,,
989-380,,Katalina Eleizegi 13,43.304723,-1.987829,1.0,,0,,,,0,,
989-260,,Begiristain I,43.299975,-1.968293,1.0,,0,,,,0,,
989-140,,Buenavista Casares,43.320957,-1.92259,1.0,,0,,,,0,,
989-261,,Begiristain Ii,43.300917,-1.967944,1.0,,0,,,,0,,
989-141,,Casares 69,43.32017,-1.92602,1.0,,0,,,,0,,
989-262,,Lorearte,43.295971,-1.96666,1.0,,0,,,,0,,
989-383,,Molinao Plaza I,43.312595,-1.920999,1.0,,0,,,,0,,
989-142,,Darieta,43.320357,-1.925857,1.0,,0,,,,0,,
989-263,,Txiskuene,43.296167,-1.966434,1.0,,0,,,,0,,
989-143,,Casares 42,43.319738,-1.929937,1.0,,0,,,,0,,
989-264,,Donostiako Ospitalea I,43.293565,-1.968488,1.0,,0,,,,0,,
989-144,,Oleta,43.319707,-1.929519,1.0,,0,,,,0,,
989-265,,Donostiako Ospitalea Ii,43.293155,-1.968951,1.0,,0,,,,0,,
989-145,,Arrizar,43.318439,-1.928764,1.0,,0,,,,0,,
989-266,,Ospitalea/Hospital I,43.29308,-1.970653,1.0,,0,,,,0,,
989-146,,Aitz Gain,43.31811,-1.933012,1.0,,0,,,,0,,
989-267,,Ospitalea/Hospital Ii,43.292842,-1.970226,1.0,,0,,,,0,,
989-147,,Txirrita 54,43.317492,-1.93724,1.0,,0,,,,0,,
989-268,,Onkologikoa,43.291554,-1.974094,1.0,,0,,,,0,,
989-269,,Avda Zarauz 122,43.302763,-2.003446,1.0,,0,,,,0,,
989-148,,Txirrita 21,43.315475,-1.939212,1.0,,0,,,,0,,
989-149,,Txirrita 13,43.314059,-1.938977,1.0,,0,,,,0,,
989-40,,Ondarreta,43.315126,-2.000346,1.0,,0,,,,0,,
989-41,,Esklabak,43.314453,-2.002687,1.0,,0,,,,0,,
989-42,,Zumalaka.21,43.313452,-2.00464,1.0,,0,,,,0,,
989-43,,Majisteritza,43.311699,-2.008084,1.0,,0,,,,0,,
989-44,,Unibertsitatea Tol.77,43.307535,-2.008645,1.0,,0,,,,0,,
989-45,,Tolosa 111,43.305238,-2.006512,1.0,,0,,,,0,,
989-46,,Amerika Plaza,43.302351,-2.003699,1.0,,0,,,,0,,
989-47,,Errotaburu 5,43.301037,-2.003807,1.0,,0,,,,0,,
989-48,,Zuatzu,43.297945,-2.007519,1.0,,0,,,,0,,
989-49,,Errotaburu 6,43.300854,-2.004475,1.0,,0,,,,0,,
989-270,,Onkologikoa Ii,43.291674,-1.973414,1.0,,0,,,,0,,
989-150,,Pinudi/ Pinares,43.321889,-1.975001,1.0,,0,,,,0,,
989-271,,MiramÃ³n,43.290114,-1.983252,1.0,,0,,,,0,,
989-151,,Zuatzu-Urola,43.296173,-2.00984,1.0,,0,,,,0,,
989-273,,Mikeleteak 4,43.313961,-2.00002,1.0,,0,,,,0,,
989-394,,Etxadi Parkea,43.301091,-1.988456,1.0,,0,,,,0,,
989-152,,F. Sasiain,43.321687,-1.961648,1.0,,0,,,,0,,
989-274,,Mikeleteak 1,43.313753,-1.999863,1.0,,0,,,,0,,
989-395,,Larratxo,43.312035,-1.939111,1.0,,0,,,,0,,
989-153,,Mons 36,43.316501,-1.955768,1.0,,0,,,,0,,
989-275,,Portuene 2,43.310646,-1.998779,1.0,,0,,,,0,,
989-154,,Zarategi 80,43.315949,-1.954421,1.0,,0,,,,0,,
989-276,,Jauregia/Palacio,43.310809,-1.998875,1.0,,0,,,,0,,
989-155,,Txara I,43.314044,-1.956858,1.0,,0,,,,0,,
989-277,,Unibertsitatea Tol.70 I,43.307912,-2.009576,1.0,,0,,,,0,,
989-156,,Gipuzkoa Plaza,43.321483,-1.981976,1.0,,0,,,,0,,
989-278,,Tolosa 112,43.305016,-2.006861,1.0,,0,,,,0,,
989-157,,Askatasuna 7,43.320101,-1.980458,1.0,,0,,,,0,,
989-399,,Barcelona 35,43.311048,-1.972015,1.0,,0,,,,0,,
989-158,,Elosegi 102,43.321165,-1.944983,1.0,,0,,,,0,,
989-279,,Infierno,43.298887,-2.00092,1.0,,0,,,,0,,
989-159,,Elosegi 283,43.321346,-1.945042,1.0,,0,,,,0,,
989-50,,Tolosa 138,43.302336,-2.004155,1.0,,0,,,,0,,
989-51,,Zarautz 90,43.30527,-2.004921,1.0,,0,,,,0,,
989-52,,ResurrecciÃ³n MÂª de Azkue 32,43.308256,-2.007684,1.0,,0,,,,0,,
989-53,,R.M. Azkue,43.31059,-2.007868,1.0,,0,,,,0,,
989-54,,Benta Berri,43.312319,-2.004831,1.0,,0,,,,0,,
989-55,,Matia,43.314228,-2.001655,1.0,,0,,,,0,,
989-56,,Boulevard 15,43.322227,-1.983666,1.0,,0,,,,0,,
989-57,,Iparragirre 8,43.322388,-1.975486,1.0,,0,,,,0,,
989-58,,Zubiaurre 64,43.32004,-1.953845,1.0,,0,,,,0,,
989-59,,Anbulatorio Txomin Enea,43.305055,-1.962511,1.0,,0,,,,0,,
989-160,,Juan Xxiii 2,43.322237,-1.942042,1.0,,0,,,,0,,
989-281,,Ibaeta - Tolosa,43.303766,-2.007066,1.0,,0,,,,0,,
989-161,,Juan Xxiii,43.322031,-1.942206,1.0,,0,,,,0,,
989-162,,Bidebietako Anbulatorioa,43.323346,-1.94032,1.0,,0,,,,0,,
989-163,,Julio Urkixo 38,43.323674,-1.941696,1.0,,0,,,,0,,
989-284,,Barcelona 15,43.309174,-1.971923,1.0,,0,,,,0,,
989-164,,Serapio Mujika 29,43.32309,-1.94569,1.0,,0,,,,0,,
989-285,,Urgull-Cementerio Ingleses Ii,43.325302,-1.990312,1.0,,0,,,,0,,
989-286,,Matigotxotegi,43.318391,-1.963554,1.0,,0,,,,0,,
989-165,,Ategorrieta 65,43.321935,-1.96215,1.0,,0,,,,0,,
989-166,,Ategorrieta 41,43.322143,-1.967203,1.0,,0,,,,0,,
989-287,,Errekalde Ii,43.277769,-2.009991,1.0,,0,,,,0,,
989-288,,Virgen Carmen 3,43.31655,-1.972058,1.0,,0,,,,0,,
989-167,,Satrustegi,43.315623,-2.001632,1.0,,0,,,,0,,
989-168,,Satrustegi Ii,43.316698,-2.00508,1.0,,0,,,,0,,
989-289,,Igeldo 25,43.314827,-2.007404,1.0,,0,,,,0,,
989-169,,Funikularea,43.319131,-2.006323,1.0,,0,,,,0,,
989-60,,Nafarroa 34,43.323837,-1.968333,1.0,,0,,,,0,,
